region_name,region_code,video_id,title,view_count,like_count,channel_name,date_uploaded,owner,duration
India,IN,YbFgDIm1IlI,HOW TO COMPLETE DIVINE VICTORY EVENT FREE FIRE | NEW DIWALI BUNDLE KAISE MILEGA| FREE FIRE NEW EVENT,47394,2519,JEROX GAMING,2023-11-01T04:44:05Z,UCbGyY8RetTq7XUolpjITRMw,PT4M25S
India,IN,af_vyTE6UFs,Udd Jaun Tere Sang |  Manush | Jeet | Susmita | Shashwat Singh | Savvy | Shloke Lal,412228,23921,Grassroot Entertainment,2023-10-31T06:29:11Z,UC_aUqqh2c9Z7ZTJ2CYmoE3g,PT3M36S
India,IN,8XtC7pmVFiE,Karwa Chauth ki Kahani | Lalit Shokeen,234958,10314,LShokeen Films,2023-10-31T06:30:02Z,UCsLOXfgwzeLAl9E-6Flu3Bg,PT12M1S
India,IN,CFuCg6fSv3Q,Bigg Boss 17 PROMO - Abhishek Aur Khanzaadi Ka Romance Dekh Kar Isha Hui Jealous,972587,9959,Telly MEK,2023-10-31T05:41:12Z,UC3YaDnARRUu8wp_wPx7a1bA,PT1M
India,IN,BgAMrDfXvY4,Bigg Boss Adi Reddy Daughter Birthday Preparations | Why Bigg Boss 6 Team Not Attending ? | Hadvitha,297502,7191,Kavitha Naga Vlogs,2023-10-30T14:14:13Z,UCeLc7Qa2oMBUYgMO3B7F4Qg,PT22M50S
India,IN,cJbKpxbJOh4,#SundaySuspense | Chhuri | Saradindu Bandyopadhyay | Mirchi Bangla,346866,10489,Mirchi Bangla,2023-10-29T07:30:12Z,UCmzj6hXrPZ_AwIZ8lgo-HuQ,PT40M34S
India,IN,HG2QU_DmTzk,Ep-5 Love Me Again | Smeha | Karthikeyan DK | Veyilon Entertainment,161933,10025,Veyilon Entertainment,2023-10-30T12:30:09Z,UCGp21DZk5nhuESgznCO9UiA,PT24M12S
India,IN,KVuIIqp286Y,Bahu On Karwachauth - Then vs Now | Family Sketch Comedy | ShrutiArjunAnand,225693,3794,Shruti Arjun Anand,2023-10-31T10:00:31Z,UCIsotCCdTjStPCLyD9iBCCQ,PT17M54S
India,IN,pfQ31YdIHJg,Iniya - Promo | 01 November 2023 | Sun TV Serial | Tamil Serial,597421,7474,Sun TV,2023-10-31T16:41:26Z,UCBnxEdpoZwstJqC1yZpOjRA,PT29S
India,IN,vwSKatRviQo,Marvel Studios’ Loki Season 2 | Mid-Season Trailer,1507031,59878,Marvel Entertainment,2023-10-30T16:00:49Z,UCvC4D8onUfXzvjTOM-dBfEA,PT1M33S
India,IN,0ZggcogvBmo,करवा चौथ व्रत कथा - Karava Chauth ki Katha - चौथ माता की कहानी - Karwa Chauth Vrat Katha,35594,251,Fantastic Talks,2023-10-31T11:31:22Z,UCw_YoWV8CPWv-_zdGKhpRwQ,PT6M49S
